"^SSMI","^GSPC","GC=F","BTC-USD","SREN.SW","^TNX","RowNames"
-0.0017423697523089,-0.0058963812290278,0.00133743696460531,-0.00887467166471723,-0.000610862376765109,-0.0266283804591539,"2014-11-25"
0.0017899111069628,-0.000772099722089692,-0.000417763309914498,-0.0223398717885095,0.001221114633295,-0.0151452751253724,"2014-11-26"
0.0100519841288644,-0.00141501893945506,-0.0180458772421828,0.0228200341948241,0.00790035963894375,-0.016936675974079,"2014-11-28"
-0.000467875369229986,-0.00368565957442257,0.0357718649589547,0.0105723080388218,0.000605317424887453,0.014046624999519,"2014-12-01"
-0.000833494809109325,0.00324887705276744,-0.0155555421987046,0.00232810053831667,0.00783355253934515,0.026644912512562,"2014-12-02"
0.00325675290532246,0.0111008890219777,0.00772529407239997,-0.00932987808496932,0.00777266465346971,0.00821804246588997,"2014-12-03"
-0.00549041221693258,0.00432757116610993,-0.000827814616810585,-0.00903040263607213,-0.0119830806783621,-0.00771426197477865,"2014-12-04"
0.0103300887636948,-0.00506191719097604,-0.0145147898526288,0.012699933322911,0.0119830806783621,0.0151857121902262,"2014-12-05"
-0.00343690896190729,0.000516698564451801,0.00385775027846247,-0.0326653446227025,-0.00238497044557118,-0.0141117402659557,"2014-12-08"
-0.0142439990533241,-0.00224358216109444,0.0303378716080314,-0.0291453953070562,-0.00418805591444738,-0.0185350058776784,"2014-12-09"
-0.0033819419973895,-0.0224862251015194,-0.00211345840344279,-0.0227601243832529,-0.00541005431834352,-0.0292411221756967,"2014-12-10"
0.00420254700368261,-0.00140720257381943,-0.00309702678524548,0.00595211818742047,0.00900090038524715,-0.00179181480940027,"2014-12-11"
-0.0182102788651335,-0.0115995612565216,-0.00253359264036312,0.0105387876047258,-0.0180837110315037,-0.0302952463664519,"2014-12-12"
-0.0207330842618614,-0.0120223487563447,-0.012185272725322,-0.0262853835157868,-0.0171783388764095,0.000503060416540579,"2014-12-15"
0.00940260576506802,-0.00715658510542294,-0.0110783082058754,-0.0530254549373943,0.00616906325747379,-0.020127179185727,"2014-12-16"
-0.00219111001112893,0.014537083810815,0.000335000758341586,-0.0281400269010321,0,0.0308945577977204,"2014-12-17"
0.0266731872281856,0.0378029904373873,0.000334786393875852,-0.0124837366236727,0.023101267381529,0.0398083275769565,"2014-12-18"
-0.00409911059744417,0.0110116365521655,0.00100399343700275,0.0269441064897187,0.00837826722396207,-0.00633350763600926,"2014-12-19"
0.00635326338292863,0.00848801405038557,-0.0136389329320581,0.0479187773694063,0.00771752352551047,-0.00176989990029341,"2014-12-22"
-0.00130492348239031,0.00186674153234634,-0.00152691476599731,0.00818248368433849,0.00413090401499838,0.0431246953483848,"2014-12-23"
0.00142664247468183,0.00806149620611585,0.0032208256332229,-0.0636684227990765,-0.00235855779540195,-0.0183670602244759,"2014-12-29"
-0.00568099152046209,-0.00368716311358597,0.0155341305473566,-0.00498804061411118,-0.0124739844204429,-0.0065191351752506,"2014-12-30"
-0.00496820149142074,-0.012812837173505,0.00307813834803738,-0.107751577041832,-0.0132372361890947,-0.0551032801328856,"2015-01-05"
-0.00722831740802476,-0.00853569288282241,0.0127106563921231,0.0421934420849457,-0.00790516331068192,-0.0375880012067724,"2015-01-06"
0.00296595513732356,0.0166185206100335,-0.00716087932157272,0.033128757717904,0.00365625518855728,0.000460391018029638,"2015-01-07"
0.0264819754611736,0.0211259804957251,-0.00181889357453269,-0.0346502261396635,0.0240395124639914,0.034632626993144,"2015-01-08"
-0.00372590254663585,-0.00494694260201456,0.00626959280996964,0.0280998242175867,-0.000593940256726544,-0.0190819808345074,"2015-01-09"
0.00517777440061806,-0.0145007602069693,0.0136400624206479,-0.0874354787473512,0.00533334147015951,-0.0367653655722188,"2015-01-12"
0.0143896443465525,0.000457520989301408,0.00129720136248768,-0.167266320524018,0.0193159484700582,-0.00853355577679904,"2015-01-13"
-0.0094601972832713,-0.00130775612502632,8.09945177833171e-05,-0.233035442652356,-0.0110755311784265,-0.0239207356778491,"2015-01-14"
-0.0907034698625822,-0.00985021467515867,0.0242498594504337,0.163443041123438,-0.0579174744572266,-0.0348927151571534,"2015-01-15"
-0.0614935244973847,-0.162773958234124,0.00960038327296253,-0.184468903281191,-0.0334732381197904,-0.1538237616725,"2015-01-16"
0.0347468156920154,0.0306961730041548,0.0134574213443139,0.0444930256053633,0.0165609366805453,0.0247299556315738,"2015-01-20"
-0.0210479587193717,-0.00137999155873558,-0.000386413713890477,0.065045804651068,-0.00952104258602482,0.0190374806074975,"2015-01-21"
-0.00113315945947079,-0.000778504519357348,0.00539625134896049,0.0123504499739173,0.00699100852192069,0.00700762933715399,"2015-01-22"
0.020009797755316,0.00742506877679538,-0.00624686858857881,0.0106712694252948,0.0181992119358987,-0.029627886629043,"2015-01-23"
0.0164414011255065,0.0132909784634352,-0.010264437842765,0.171409681764815,0.00805221696808944,0.0167614491119945,"2015-01-26"
0.0127396649789446,0.00918876656053058,0.00956790533805751,-0.0145773028740681,0.0110430471555043,0.0210246221572429,"2015-01-27"
-0.0109213107477952,-0.0159201790185293,-0.0045002611741598,-0.121333413391151,0.00182876226118012,-0.0592655304047323,"2015-01-28"
0.0147839146641431,0.0181264691054706,-0.0246421040593612,0.006916931413814,0.0109025030992616,0.0241768730732592,"2015-01-29"
-0.00597011984647011,0.0038678365170961,0.0188707385282365,-0.0138790389059746,0.00120404972471855,-0.0274290076587915,"2015-01-30"
0.00524200645653927,0.0115774881721391,-0.00180064155755399,0.0495169527722172,-0.00422057109543017,-0.00249640974341275,"2015-02-02"
0.00271657523373037,0.0206119665800095,-0.0130133155771395,-0.040826722861854,0.0114149699738011,0.068270667339585,"2015-02-03"
0.0183014445528773,-0.00670274542556992,0.0032495353787656,-0.00436578369841989,0.00417284422884601,0.00696724884476307,"2015-02-04"
-0.00745314002445951,0.0115896455842579,-0.00142532987415489,-0.0425426731200016,-0.00297885830009648,0.0113176981878746,"2015-02-05"
0.00509797161740089,-0.00775304749794081,-0.0225178594105753,0.0191371633896349,0.00238370354229644,0.0612419756397786,"2015-02-06"
0.0051276629267818,0.000396691585327069,0.00557646752387697,-0.00509453684918526,0.00297185347577589,0.00979961784791239,"2015-02-09"
-0.00135860749443495,0.00878205205195215,-0.00744225498715956,-0.00306887086311836,0.0011861192253555,0.0199969441193315,"2015-02-10"
-0.00496101849382313,0.00202381878058233,-0.0102832667460291,-0.000926517078325695,-0.000592883752835949,0.000544925431971488,"2015-02-11"
0.00387119154827609,0.0119699518941863,0.000901952090130997,0.0140693333762831,0.00296129306122062,0.00136506717528539,"2015-02-12"
0.00474427928402399,0.00540078458778659,0.00523178212714193,0.0611214328057583,0.00354178587313481,0.0188041821499111,"2015-02-13"
0.0110174278809883,0.00431325235703017,-0.0151157273816702,0.0368846461303329,-0.00828399617793574,0.062264103026371,"2015-02-17"
0.00602671706595359,0.00361367543299096,-0.00697737249627117,-0.0264283295365084,0.00769468358693226,-0.0335971461199136,"2015-02-18"
0.0112390705318504,0.00507146708966211,0.00614928366109346,0.0227392791471086,0.0070506780660784,0.0286284244098967,"2015-02-19"
-0.000900360699057856,0.0140705078876149,-0.00223923060339182,0.022407355718137,0.00117008027954935,0.0173833574521698,"2015-02-20"
0.00957155333503756,-0.00964723191246719,-0.00340997166707169,-0.0295943926000959,0.00699300459715824,-0.0446528024459583,"2015-02-23"
0.000770493969744379,0.0133304200539639,-0.00283666493416224,0.00991804050102996,0.00752106777010608,-0.0245158618874425,"2015-02-24"
-0.000778325914483347,-0.00129216350745587,0.0034196418029131,-0.00583899441529301,0.00345226922373598,-0.0101294820732636,"2015-02-25"
0.00797360159973159,-0.00315204278974424,0.00713516316170182,-0.00608098812811431,0.00458444064531838,0.0219146516789814,"2015-02-26"
-0.00387067813284503,0.0013420847491874,0.00247708826229598,0.0753244107454876,0.00228439988557216,-0.00266587091870973,"2015-02-27"
0.00455558657644772,0.00788922054425001,-0.00404911065332669,0.0843306454272632,0.00227934080455183,0.0419254317614495,"2015-03-02"
-0.0112170711260529,-0.000157354396706388,-0.00306833698188846,0.0260367311921232,-0.00113905789766466,0.0224613715368915,"2015-03-03"
0.00421463083809215,-0.00200149004251937,-0.0028279353859082,-0.0286443154948577,0.00511516998512862,0.00286777958160589,"2015-03-04"
0.00467071096545801,0.00389780345319846,-0.0039223510932942,0.0139392830941816,0.0090295120429924,-0.00249234007089616,"2015-03-05"
0.00501591913356414,-0.00371269103577276,-0.0269508251078472,-0.00202635423719055,0.00392483577782299,0.0694031750257064,"2015-03-06"
-0.0036575927498248,0.0150391851784235,0.00197386790380083,0.0711707372434534,0.00390949164551913,-0.00919133119014459,"2015-03-09"
-0.0025643805512221,-0.0143781781042183,-0.00541591594894797,0.0101354098607667,-0.0016735425522163,-0.0292111274529901,"2015-03-10"
0.00910329275534139,0.0090714020121343,-0.00813577684056721,0.0266983760125683,0.011656762898252,0.0029625629827883,"2015-03-11"
0.00149007727909023,0.0234338324780605,0.0012159324570824,0.00405523489322235,0.00550374547567545,0.00472798967885735,"2015-03-12"
0.00396261183204061,-0.0124062099539284,0.000433895967750786,-0.037425153243074,0.00492767502100788,0.00129164203275856,"2015-03-13"
0.00881429159925062,0.0173745336895674,0.000607201748804798,0.0221842853527559,0.00924154200423821,-0.00271920214829002,"2015-03-16"
-0.00418433791412909,-0.00228318220643331,-0.00434481026539935,-0.0166215435434234,0.000540924194351255,-0.018207338065532,"2015-03-17"
0.0062564550658184,0.0100288555302033,0.00269598414127437,-0.109971029648827,0.00593156135717487,-0.0554488770841194,"2015-03-18"
0.00777419250652045,-0.0295795807278099,0.0152555866844741,-0.00679532528708027,0.00214814944849273,-0.0114565973089831,"2015-03-19"
0.00724279816558315,0.0177402643878617,0.0133398240357234,0.0119093426331744,0.0175491205119096,-0.0152926852895628,"2015-03-20"
-0.00320744945585361,-0.0141912393914554,0.00269719575687777,0.00644437954359578,-0.00211087761898288,-0.0202463558117695,"2015-03-23"
-0.00788052538618622,-0.0179928040745061,0.00310959720066517,-0.0944249802261812,0.00369098043768279,-0.0313446691274593,"2015-03-24"
-0.0113014659728403,-0.0213445242745127,0.00468824438140469,-0.00423038672937981,-0.00210747298669123,0.0154391739827,"2015-03-25"
-0.0115749335342894,-0.00153653046453073,0.00649346826973396,0.0102833470749655,-0.0164853290049782,0.0451596911936262,"2015-03-26"
0.000111170758291479,0.00527701874758524,-0.00440761385851562,-0.00315457572205169,-0.00160978005314849,-0.026926614869368,"2015-03-27"
0.0129786474633704,0.0164927986042995,-0.012580891750166,0.0063402800890815,0.0191494348696173,0.0120011796514369,"2015-03-30"
-0.00798635844007833,-0.00384389777459671,-0.0014359335417673,-0.0084390095516591,-0.00846568986116569,-0.00989275205167528,"2015-03-31"
0.000906513583062818,-0.0101639285831894,0.0209107656929284,0.00621245081782984,0.00424190623927512,-0.0409127231585166,"2015-04-01"
-0.000729166609877652,-0.00294536242553889,-0.00597756132043159,0.0164514978018584,0.00211401922265964,0.0126197885366868,"2015-04-02"
0.0141536718180753,0.0103706926726232,0.00804478829423338,0.00653905133646671,0.0131133167092141,5.35690781360287e-05,"2015-04-07"
-0.0013971570342779,0.00324834450528311,-0.00621454554382694,-0.0321832509469271,-0.00784722813009697,0.00162535566344602,"2015-04-08"
0.0156172915124682,0.0155844516039885,-0.00792760875149323,0.00562831334707337,0.00784722813009697,0.0438415631196545,"2015-04-09"
0.00391743405163147,0.000832917793323062,0.00476416395617285,-0.0813409203318782,0.0041602209418512,-0.00951578647295426,"2015-04-13"
-0.00155258267836089,-0.00294605208940268,-0.00543456856528213,-0.0290401911153122,0.00103710464223816,-0.0227899066090269,"2015-04-14"
0.00137227477597968,-0.00306101083507393,0.00726725079027712,0.0129067267560359,0,-0.0102990856656453,"2015-04-15"
-0.00318159907463667,-0.00946060501219304,-0.00291727650112872,0.0122735625262225,-0.00780645784544376,-0.0203283399202822,"2015-04-16"
-0.0166173844579891,-0.0033965239956526,-0.00376333289650965,-0.0186323655197613,-0.00839442004862878,0.00779786811811545,"2015-04-20"
0.00600975836046835,-0.00221472203238804,0.00784516151714509,0.0455596804089193,0.00210532266278385,0.0102878360315042,"2015-04-21"
0.00628811878652691,0.0204595145620541,-0.013390441663967,0.0107283507978426,0.00472062893822134,0.0441935053115844,"2015-04-22"
-0.00212232462212292,-0.0122969713384951,0.00629910103335796,-0.00493731744796033,-0.0687613948783801,-0.0274104297073665,"2015-04-23"
0.00116973697603306,-0.00199386525421463,0.00742383535720847,-0.0309116481590772,-0.0204624703941123,-0.0119775938121761,"2015-04-27"
-0.009605121808967,0.00389544502452388,0.00885286959681419,-0.0139468908019333,-0.0124816335400473,0.0262789276315034,"2015-04-28"
-0.0168543004838817,-0.020609609098817,-0.00346559558613713,-0.0170703677724049,-0.0035950055244891,0.0140783479252251,"2015-04-29"
-0.00307220860742063,-0.0177599713474521,-0.0229088051914816,0.0371815481879052,-0.00240387052129742,-0.00218860999210346,"2015-04-30"
0.00205802709640679,0.0142929826666842,0.0037143587175148,0.0125856171028351,0.00180351980379978,0.0430727457752946,"2015-05-04"
-0.00788521087813976,-0.0188618052599034,0.0053780821592575,-0.0191482924721011,-0.00542004370612004,0.0120679392240037,"2015-05-05"
-0.0151242422700193,-0.0160075941386575,-0.00243331552306802,-0.0387552845301791,-0.00666473560829539,0.0174455737875914,"2015-05-06"
-0.00173062882136676,0.00936990225371215,-0.00665912535370428,0.0379405986984818,-0.00121655686545274,-0.0197146134709024,"2015-05-07"
0.0271020869125529,0.0220574041481241,0.000676299286910265,0.0339138077678758,0,0.054174112041648,"2015-05-11"
-0.00796704713094343,-0.00958911003874796,0.00791318608897829,-0.0109639851337651,-0.00426956533819878,-0.0128106688290712,"2015-05-12"
0.00062774099068541,-0.0125740245589938,0.021402765401044,-0.032102593643951,-0.00183559553889534,-0.00258155247486513,"2015-05-13"
0.0159906919938937,0.0242998016019973,0.00768544714343111,-0.00407353278157174,0.00732171774254686,-0.0141812251401977,"2015-05-18"
0.0107149415965502,0.0112721776900662,-0.0171688809096002,0.00683699881529609,0.0138847512846505,0.027060885405349,"2015-05-19"
0.00260860685532727,-0.00199862745714263,0.00165576655062782,0.00782145628875419,0.0107336600842598,-0.00594256307575913,"2015-05-20"
0.00486472574696251,0.00325340360550364,-0.00372933752491189,0.00656844794885814,0.00296131318126847,-0.0288404696694464,"2015-05-21"
-0.00994425795363085,0.00303766716612408,-0.0143839855940007,0.0231104700869311,-0.001183443429285,-0.00660352952801335,"2015-05-26"
0.0132372254655699,0.00711199760258818,-0.00109555172660603,-0.00130484120637941,0.0164418080104061,-0.00294529472136995,"2015-05-27"
-0.000211834215885887,-0.00844217005449899,0.00185337135771579,-0.0066479477407837,-0.0081870390498695,-0.00951921490127783,"2015-05-28"
-0.0135905718330722,-0.0011049261576197,0.000168383471304878,-0.0597640997067401,-0.0153849925440994,0.0318685411371585,"2015-06-01"
-0.0068592946427497,-0.0144071179812162,0.00486898770704425,-0.000574957491593864,-0.00119325415606708,0.0198038350399785,"2015-06-02"
0.0053322900447963,0.00332649591811318,-0.00790320634865349,0.00152424662792772,0.00773123040840407,0.0443944284864951,"2015-06-03"
-0.00212576128072151,-0.00859633815666427,-0.00830647839188803,-0.00682160806003829,0.00413823616823983,-0.0251885696006197,"2015-06-04"
-0.0189312339250503,-0.0156664367957724,-0.0014480418695344,0.0106629427503258,0.00294561259643533,0.0238389786093208,"2015-06-08"
-0.00889887789385924,0.00323936526918622,0.00348870607512985,0.00526464426055284,0,0.0178276392282815,"2015-06-09"
0.0135467438167698,0.0142366952059154,0.00744687089293627,0.00119594085498154,0.00586502877821848,0.0271908320351746,"2015-06-10"
0.00477831029989595,0.00363421389126284,-0.0052408836542428,0.00583163798864295,0.00116906515842885,-0.037194501158304,"2015-06-11"
-0.0245300611298536,-0.0160089702051849,0.00456623848268389,0.0261603275417386,-0.0218491731097266,-0.0149031417236737,"2015-06-15"
0.00455342415237681,0.0076720367994314,-0.00405787075462616,0.0597198298037132,0.00178938511406557,-0.0151107341639702,"2015-06-16"
-0.00657003959014091,-0.00968174179389969,-0.00347912909253001,-0.0181011730777945,-0.00657699265433864,-0.0168497854775752,"2015-06-17"
-0.00296850947333915,0.0102882707970915,0.0211118277434856,-0.000677500596070857,0.00179803997365235,0.0197606509533423,"2015-06-18"
0.0157620017045996,0.00063938105777428,-0.0149256914670985,-0.00825252318338432,0.0172160110833635,0.00370140332502378,"2015-06-22"
0.0127720085698826,0.0139102828155862,-0.00635622319702467,0.00230737047599217,0.00528359840728099,0.0338247321826313,"2015-06-23"
-0.00609476415990606,-0.0073804657183052,-0.00306537680273777,-0.0155981711789064,-0.00764057534737983,-0.0158998615754431,"2015-06-24"
-0.00402593320990441,0.000262590691201936,-0.000938505761811648,0.012692063691774,-0.00118050086145827,0.0124765279444952,"2015-06-25"
-0.0197543019379811,-0.0328924558973576,0.00595746442833534,0.0456758084722573,-0.016676989782034,-0.0376656940323837,"2015-06-29"
-0.00991316477646542,0.0121143790987892,-0.00595746442833534,0.03256207829304,-0.00602409661076964,0.0111739256926873,"2015-06-30"
0.0144808408676411,0.0218212554460564,-0.00213629647578273,-0.00215488758763183,0.00602409661076964,0.0498379966468138,"2015-07-01"
0.00587453863985665,-0.00595246670948768,-0.00514580895340355,-0.0181301369005489,0.0059880240668484,-0.0160373797131411,"2015-07-02"
-0.0110749282194078,-0.00436759961911548,0.00847646182392214,0.0514465884367246,-0.0144319877209886,-0.0497482127205736,"2015-07-06"
-0.0111955028908355,0.00990491649533443,-0.0176325899468068,-0.00670633272352728,-0.00668491081719091,-0.0170056686859094,"2015-07-07"
0.010026949186063,-0.0178077333213515,0.00941409040074337,0.0160361888013707,0.00547277783837341,-0.0122836984531834,"2015-07-08"
0.0148734703184736,0.00468903787425745,-0.00370327145677152,-0.00333717890561758,0.00905523441381817,0.0445922912074211,"2015-07-09"
0.029068887428144,0.02590218954081,-0.00328411746930435,0.0840140095450312,0.0365823062025745,0.0571813570266353,"2015-07-13"
0.0065697283823738,-0.00139232322789695,-0.00164600630080702,-0.0216766661842023,0.00520079818733654,-0.0186749268486116,"2015-07-14"
0.000878104926634649,0.00699248902702454,-0.00530329228715587,0.00202391261815382,0.00517381779856851,-0.012908921538399,"2015-07-15"
0.0148802829591421,0.0131154935901918,-0.00296805311187853,-0.0223198370697997,0.00628759233033271,0.00598350179696827,"2015-07-16"
0.00249822543398359,0.00843735677908697,-0.0329735250203376,0.00976331533193164,0.000569786753656043,0.015028291595472,"2015-07-20"
-0.0103000231959136,-0.00989171452167348,-0.00298622618572608,-0.0169689143456013,-0.00285154074027272,-0.019203497879393,"2015-07-21"
-0.0103017696749248,-0.000617623970549985,-0.0109350458429196,0.00679587724761621,-0.00343260260808753,-0.00594905686453884,"2015-07-22"
0.00988829084207943,-0.00610910107447715,0.00237940586030394,-0.00465703863331157,0.00855926483918168,-0.0199870203362681,"2015-07-23"
-0.0201438047561719,-0.0137421448456125,0.00228258487601618,0.0645322171978764,-0.0177706310574384,-0.0189438457084903,"2015-07-27"
0.00879684906946387,0.0119253577811467,-0.000182370638431628,0.00234637206287758,0.00921136621825669,0.0094412115177106,"2015-07-28"
0.0120288492543867,0.013243417116791,-0.00328926532856766,-0.0106137101674069,0.0142250571725628,0.0187578274858665,"2015-07-29"
0.00103490682911911,0.000989286238296749,-0.00394290255070384,-0.0055105139797984,-0.0142250571725628,-0.00387751393098457,"2015-07-30"
0.00755614776833902,-0.00410573431282302,0.000918358019893262,-0.0219034842000347,0.00228966259050756,-0.0525013863178803,"2015-08-03"
0.00118532580700759,0.00668420052874108,0.00119253880686809,0.0230280585462825,0.00513258142724915,0.0369134395465277,"2015-08-04"
0.00490240027330202,0.00427492095036897,-0.00459475190306069,-0.0106001690769455,-0.00227785589562535,0.0266185326650381,"2015-08-05"
-0.00724792227047999,-0.00579346456337504,0.00413622557801219,-0.00980428418120738,0.00170900318974265,-0.0131149187556238,"2015-08-06"
0.00556600917587069,0.012504885557628,0.0127599257876279,-0.0493095866907929,0.00737166586068883,0.00444595903969769,"2015-08-10"
-0.00912277238720982,-0.00497775349272889,0.00307444362491616,0.0267480003724589,-0.00680281315480613,-0.0415542455944446,"2015-08-11"
-0.0258533879548093,-0.0121499082881673,0.0139862205447159,-0.0280411579455437,-0.0183700957392903,-0.0163804940854961,"2015-08-12"
0.0152717206650035,-0.00117354266733205,-0.0066997439646439,-0.0085543511982884,0.00635288312625581,0.0274252186263116,"2015-08-13"
0.00697279495125791,0.0119687773520543,0.00259591472736709,-0.020518874886597,0.000575545114057441,-0.0151103290099178,"2015-08-17"
-0.000730833077648541,-0.00344716004473966,-0.00134186183999141,-0.201452339433533,0.00115002528648045,0.0203515052065653,"2015-08-18"
-0.0141669757514595,-0.0203319295666793,0.0097987602471763,0.0592817632007732,-0.0109794109800707,-0.0430280002469424,"2015-08-19"
-0.016004609566334,-0.0281838040229339,0.0218324612999385,0.0306589477358923,-0.0158132203120385,-0.0282210283163958,"2015-08-20"
-0.0723924499540303,-0.100706883323277,0.000346882079291788,-0.139738113561415,-0.071568058771553,-0.0707693295020972,"2015-08-24"
0.0336583642172776,-0.00656140772284175,-0.013266099078753,0.0585055039179094,0.0403906989290865,0.072936189294218,"2015-08-25"
-0.0242726985835251,0.0518292936509095,-0.0120206291206042,0.0324103594649392,-0.0110228751997083,0.031656973472648,"2015-08-26"
0.0303951815463659,0.0379862198790848,-0.0019581236090831,0.00926525723175242,0.0201166133629358,0.0121356705906588,"2015-08-27"
0.00135843955068538,-0.00802577283153738,0.00816326731268457,0.0230423154989783,0.00241111517190173,0.0144450610548171,"2015-08-31"
-0.0233063432886773,-0.0353211006649508,0.00625467908337551,-0.0137450077408721,-0.0200677560563656,-0.0181074624030338,"2015-09-01"
0.000587943817118131,0.0282842692641401,-0.00545963957878115,0.0152417932106523,0.00551300754203021,0.0197787324780057,"2015-09-02"
0.0171593660484319,0.00528020312048483,-0.00780080989632381,-0.00508945332378552,0.0187599607737883,-0.00734934201474924,"2015-09-03"
-0.00167529225368135,0.0134245431141595,-0.00294098228442419,0.0738996094849247,0.00299329735756748,0.016020503473039,"2015-09-08"
